session,date,committee,name,location,status,bills_heard,event_id
189,2016-07-07 11:00,J25,Joint Committee on State Administration and Regulatory Oversight,"437, 24 Beacon Street, Boston",Completed,2,2464
189,2016-07-11 11:00,S32,"Senate Committee on Bonding, Capital Expenditures and State Assets","A-2, 24 Beacon Street, Boston",Completed,1,2466
189,2016-07-12 11:00,J10,Joint Committee on Municipalities and Regional Government,"A-2, 24 Beacon Street, Boston",Completed,8,2465
189,2016-07-13 09:00,J19,Joint Committee on the Judiciary,"A-2, 24 Beacon Street, Boston",Completed,3,2467
189,2016-07-20 10:00,J25,Joint Committee on State Administration and Regulatory Oversight,"A-2, 24 Beacon Street, Boston",Completed,3,2468
189,2016-07-21 13:00,J23,Joint Committee on Public Service,"A-2, 24 Beacon Street, Boston",Completed,5,2469
189,2016-07-23 14:30,J25,Joint Committee on State Administration and Regulatory Oversight,"A-2, 24 Beacon Street, Boston",Completed,1,2470
189,2016-07-27 14:30,J25,Joint Committee on State Administration and Regulatory Oversight,"222, 24 Beacon Street, Boston",Completed,1,2472
189,2016-07-30 12:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","B-1, 24 Beacon Street, Boston",Completed,1,2473
189,2016-08-03 14:00,J26,Joint Committee on Revenue,"A-2, 24 Beacon Street, Boston",Completed,3,2471
189,2016-08-16 10:00,J28,Joint Committee on Housing,"A-2, 24 Beacon Street, Boston",Completed,1,2483
189,2016-08-23 11:00,J26,Joint Committee on Revenue,"B-1, 24 Beacon Street, Boston",Completed,2,2484
189,2016-09-06 13:00,J23,Joint Committee on Public Service,"A-1, 24 Beacon Street, Boston",Completed,5,2485
189,2016-09-13 13:00,J18,Joint Committee on Mental Health and Substance Abuse,"A-1, 24 Beacon Street, Boston",Completed,0,2486
189,2016-09-21 13:30,J23,Joint Committee on Public Service,"A-1, 24 Beacon Street, Boston",Completed,1,2487
189,2016-09-26 13:00,J12,Joint Committee on Economic Development and Emerging Technologies,"B-1, 24 Beacon Street, Boston",Completed,1,2488
189,2016-10-03 14:00,J18,Joint Committee on Mental Health and Substance Abuse,"A-1, 24 Beacon Street, Boston",Completed,1,2491
189,2016-10-12 13:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","A-1, 24 Beacon Street, Boston",Completed,1,2490
189,2016-10-18 12:00,J25,Joint Committee on State Administration and Regulatory Oversight,"B-1, 24 Beacon Street, Boston",Completed,1,2489
189,2016-10-26 11:45,J26,Joint Committee on Revenue,"B-1, 24 Beacon Street, Boston",Completed,5,2494
189,2016-10-26 13:00,J27,Joint Committee on Transportation,"A-1, 24 Beacon Street, Boston",Canceled,0,2492
189,2016-10-26 13:00,J27,Joint Committee on Transportation,"A-1, 24 Beacon Street, Boston",Completed,0,2493
189,2016-11-10 11:00,J23,Joint Committee on Public Service,"A-1, 24 Beacon Street, Boston",Completed,2,2496
189,2016-11-17 13:00,J23,Joint Committee on Public Service,"A-1, 24 Beacon Street, Boston",Completed,1,2497
189,2016-12-01 14:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","A-1, 24 Beacon Street, Boston",Completed,1,2498
189,2016-12-05 10:00,J39,Joint Committee on Ways and Means,"A1 & A2, 24 Beacon Street, Boston",Completed,0,2499
189,2016-12-13 13:00,H32,"House Committee on Bonding, Capital Expenditures and State Assets","A-1, 24 Beacon Street, Boston",Completed,0,2495
189,2016-12-15 12:00,J23,Joint Committee on Public Service,"A-2, 24 Beacon Street, Boston",Completed,7,2500
189,2016-12-20 10:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","A-1, 24 Beacon Street, Boston",Completed,2,2504
189,2016-12-21 11:00,S51,Senate Committee on Global Warming and Climate Change,"428, 24 Beacon Street, Boston",Completed,0,2501
189,2016-12-22 12:00,J25,Joint Committee on State Administration and Regulatory Oversight,"A-1, 24 Beacon Street, Boston",Completed,0,2505
190,2017-02-22 11:00,J25,Joint Committee on State Administration and Regulatory Oversight,"B-1, 24 Beacon Street, Boston",Completed,1,2508
190,2017-03-06 11:00,J27,Joint Committee on Transportation,"B-1, 24 Beacon Street, Boston",Completed,1,2511
190,2017-03-08 13:00,J24,Joint Committee on Health Care Financing,"Office of the Health Policy Commission, 50 Milk Street, Boston",Completed,0,2512
190,2017-03-09 10:00,J39,Joint Committee on Ways and Means,"A1 & A2, 24 Beacon Street, Boston",Completed,0,2509
190,2017-03-15 10:00,J39,Joint Committee on Ways and Means,"Everett High School, 100 Elm Street, Everett",Canceled,0,2513
190,2017-03-16 10:00,J39,Joint Committee on Ways and Means,"Endicott College, Beverly Auditorium, Beverly",Completed,0,2514
190,2017-03-20 09:00,J39,Joint Committee on Ways and Means,"Worcester State University, 486 Chandler Street, Worcester",Completed,0,2515
190,2017-03-20 11:00,J50,Joint Committee on Marijuana Policy,"A-1, 24 Beacon Street, Boston",Completed,0,2520
190,2017-03-21 10:00,J39,Joint Committee on Ways and Means,"Reggie Lewis Center, 1350 Tremont St,, Boston",Completed,0,2516
190,2017-03-21 11:00,H32,"House Committee on Bonding, Capital Expenditures and State Assets","B-2, 24 Beacon Street, Boston",Completed,1,2521
190,2017-03-27 10:00,J39,Joint Committee on Ways and Means,"Matthew J. Kuss Middle School, 52 Globe Mills Avenue, Fall River",Completed,0,2517
190,2017-03-27 16:00,J50,Joint Committee on Marijuana Policy,"West Springfield High School, 425 Piper Road, West Springfield",Completed,0,2530
190,2017-03-28 11:00,J10,Joint Committee on Municipalities and Regional Government,"A-2, 24 Beacon Street, Boston",Completed,8,2523
190,2017-03-28 11:00,J23,Joint Committee on Public Service,"B-1, 24 Beacon Street, Boston",Completed,19,2524
190,2017-03-29 10:00,J39,Joint Committee on Ways and Means,"UMASS Amherst, 144 Hicks Way, Amherst",Completed,0,2518
190,2017-03-31 10:00,J39,Joint Committee on Ways and Means,"A1 & A2, 24 Beacon Street, Boston",Completed,0,2519
190,2017-04-03 10:00,J39,Joint Committee on Ways and Means,"Everett High School, 100 Elm Street, Everett",Completed,0,2522
190,2017-04-03 11:00,J50,Joint Committee on Marijuana Policy,"A1 & A2, 24 Beacon Street, Boston",Completed,55,2532
190,2017-04-03 13:00,J26,Joint Committee on Revenue,"B-2, 24 Beacon Street, Boston",Completed,38,2528
190,2017-04-03 13:00,S32,"Senate Committee on Bonding, Capital Expenditures and State Assets","222, 24 Beacon Street, Boston",Completed,1,2534
190,2017-04-04 11:00,J25,Joint Committee on State Administration and Regulatory Oversight,"A-2, 24 Beacon Street, Boston",Completed,0,2535
190,2017-04-04 11:00,J25,Joint Committee on State Administration and Regulatory Oversight,"A-2, 24 Beacon Street, Boston",Completed,21,2537
190,2017-04-04 13:00,J43,Joint Committee on Labor and Workforce Development,"A-2, 24 Beacon Street, Boston",Completed,21,2525
190,2017-04-05 14:00,S51,Senate Committee on Global Warming and Climate Change,"B-1, 24 Beacon Street, Boston",Completed,0,2531
190,2017-04-10 13:00,J19,Joint Committee on the Judiciary,"A-2, 24 Beacon Street, Boston",Completed,8,2539
190,2017-04-10 13:00,J26,Joint Committee on Revenue,"B-2, 24 Beacon Street, Boston",Completed,38,2529
190,2017-04-10 16:00,J50,Joint Committee on Marijuana Policy,"Shrewsbury High School, 64 Holden St, Shrewsbury",Completed,0,2541
190,2017-04-11 10:30,J11,Joint Committee on Financial Services,"B-1, 24 Beacon Street, Boston",Completed,0,2540
190,2017-04-11 11:00,J23,Joint Committee on Public Service,"A-2, 24 Beacon Street, Boston",Completed,17,2544
190,2017-04-11 13:00,J10,Joint Committee on Municipalities and Regional Government,"A-2, 24 Beacon Street, Boston",Completed,13,2536
190,2017-04-11 13:00,J25,Joint Committee on State Administration and Regulatory Oversight,"B-1, 24 Beacon Street, Boston",Completed,15,2546
190,2017-04-12 15:00,J27,Joint Committee on Transportation,"A-1, 24 Beacon Street, Boston",Completed,32,2538
190,2017-04-13 10:00,J14,Joint Committee on Education,"A-2, 24 Beacon Street, Boston",Completed,23,2545
190,2017-04-13 10:00,J29,Joint Committee on Higher Education,"A-1, 24 Beacon Street, Boston",Completed,14,2527
190,2017-04-20 13:00,J15,Joint Committee on Election Laws,"A-1, 24 Beacon Street, Boston",Completed,3,2571
190,2017-04-24 11:00,J50,Joint Committee on Marijuana Policy,"A-1 & A-2, 24 Beacon Street, Boston",Completed,40,2578
190,2017-04-25 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","B-2, 24 Beacon Street, Boston",Canceled,0,2572
190,2017-05-01 10:00,J26,Joint Committee on Revenue,"B-2, 24 Beacon Street, Boston",Completed,44,2573
190,2017-05-02 10:30,J10,Joint Committee on Municipalities and Regional Government,"A-2, 24 Beacon Street, Boston",Completed,15,2577
190,2017-05-02 11:00,J24,Joint Committee on Health Care Financing,"B-1, 24 Beacon Street, Boston",Completed,30,2566
190,2017-05-02 13:00,J19,Joint Committee on the Judiciary,"A-1, 24 Beacon Street, Boston",Completed,63,2579
190,2017-05-02 13:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","B-1, 24 Beacon Street, Boston",Completed,34,2580
190,2017-05-02 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-2, 24 Beacon Street, Boston",Completed,23,2581
190,2017-05-02 13:00,J43,Joint Committee on Labor and Workforce Development,"B-2, 24 Beacon Street, Boston",Completed,33,2576
190,2017-05-08 13:00,J18,"Joint Committee on Mental Health, Substance Use and Recovery","B-1, 24 Beacon Street, Boston",Completed,19,2584
190,2017-05-08 13:00,J19,Joint Committee on the Judiciary,"A-1 & A-2, 24 Beacon Street, Boston",Completed,31,2583
190,2017-05-08 18:00,S51,Senate Committee on Global Warming and Climate Change,"Mashpee High School, 500 Old Barnstable Road, Mashpee",Completed,0,2591
190,2017-05-09 11:00,J23,Joint Committee on Public Service,"A-2, 24 Beacon Street, Boston",Completed,27,2585
190,2017-05-09 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"B-1, 24 Beacon Street, Boston",Completed,29,2552
190,2017-05-09 13:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","A-2, 24 Beacon Street, Boston",Completed,0,2590
190,2017-05-09 13:00,J26,Joint Committee on Revenue,"B-2, 24 Beacon Street, Boston",Completed,37,2574
190,2017-05-09 14:00,J31,Joint Committee on Veterans and Federal Affairs,"222, 24 Beacon Street, Boston",Canceled,0,2588
190,2017-05-09 18:00,S51,Senate Committee on Global Warming and Climate Change,"First Parish of Sudbury, Unitarian Universalist, 327 Concord Road, Sudbury",Completed,0,2592
190,2017-05-11 10:00,J47,Joint Committee on Community Development and Small Businesses,"A-2, 24 Beacon Street, Boston",Completed,11,2597
190,2017-05-11 13:00,J15,Joint Committee on Election Laws,"A-2, 24 Beacon Street, Boston",Completed,38,2596
190,2017-05-15 10:30,H32,"House Committee on Bonding, Capital Expenditures and State Assets","B-1, 24 Beacon Street, Boston",Completed,0,2595
190,2017-05-15 13:00,J19,Joint Committee on the Judiciary,"A-1 & A-2, 24 Beacon Street, Boston",Completed,50,2586
190,2017-05-15 18:00,S51,Senate Committee on Global Warming and Climate Change,"Melrose Memorial Hall, 590 Main Street, Melrose",Completed,0,2593
190,2017-05-16 10:00,J14,Joint Committee on Education,"437, 24 Beacon Street, Boston",Completed,29,2587
190,2017-05-16 10:00,J22,Joint Committee on Public Safety and Homeland Security,"A-2, 24 Beacon Street, Boston",Completed,25,2600
190,2017-05-16 10:00,J26,Joint Committee on Revenue,"A-1, 24 Beacon Street, Boston",Completed,33,2575
190,2017-05-16 10:00,J28,Joint Committee on Housing,"B-2, 24 Beacon Street, Boston",Completed,0,2548
190,2017-05-16 10:30,J11,Joint Committee on Financial Services,"222, 24 Beacon Street, Boston",Completed,27,2589
190,2017-05-16 11:00,J24,Joint Committee on Health Care Financing,"B-1, 24 Beacon Street, Boston",Completed,25,2567
190,2017-05-16 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","B-2, 24 Beacon Street, Boston",Completed,17,2598
190,2017-05-16 13:00,J14,Joint Committee on Education,"437, 24 Beacon Street, Boston",Completed,0,2601
190,2017-05-16 13:00,J16,Joint Committee on Public Health,"A-2, 24 Beacon Street, Boston",Completed,20,2582
190,2017-05-16 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-1, 24 Beacon Street, Boston",Completed,31,2554
190,2017-05-16 13:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","B-1, 24 Beacon Street, Boston",Completed,21,2599
190,2017-05-16 18:00,S51,Senate Committee on Global Warming and Climate Change,"Benjamin Friedman Middle School, 500 Norton Avenue, Taunton",Completed,0,2610
190,2017-05-17 13:00,J27,Joint Committee on Transportation,"A-2, 24 Beacon Street, Boston",Completed,26,2608
190,2017-05-22 18:00,S51,Senate Committee on Global Warming and Climate Change,"Weymouth High School, 1 Wildcat Way, Weymouth",Completed,0,2594
190,2017-05-30 13:00,J10,Joint Committee on Municipalities and Regional Government,"B-1, 24 Beacon Street, Boston",Completed,12,2602
190,2017-05-30 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-2, 24 Beacon Street, Boston",Completed,20,2617
190,2017-05-30 13:00,J43,Joint Committee on Labor and Workforce Development,"B-2, 24 Beacon Street, Boston",Completed,19,2609
190,2017-05-31 10:00,J22,Joint Committee on Public Safety and Homeland Security,"B-1, 24 Beacon Street, Boston",Completed,21,2618
190,2017-05-31 11:00,J23,Joint Committee on Public Service,"B-2, 24 Beacon Street, Boston",Completed,34,2611
190,2017-06-05 13:00,J18,"Joint Committee on Mental Health, Substance Use and Recovery","B-1, 24 Beacon Street, Boston",Completed,21,2613
190,2017-06-05 13:00,J19,Joint Committee on the Judiciary,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,97,2634
190,2017-06-06 10:00,J14,Joint Committee on Education,"B-2, 24 Beacon Street, Boston",Completed,27,2623
190,2017-06-06 11:00,J24,Joint Committee on Health Care Financing,"B-1, 24 Beacon Street, Boston",Completed,35,2569
190,2017-06-06 13:00,J12,Joint Committee on Economic Development and Emerging Technologies,"428, 24 Beacon Street, Boston",Completed,10,2626
190,2017-06-06 13:00,J13,"Joint Committee on Children, Families and Persons with Disabilities","B-2, 24 Beacon Street, Boston",Completed,6,2644
190,2017-06-06 13:00,J16,Joint Committee on Public Health,"A-2, 24 Beacon Street, Boston",Completed,11,2622
190,2017-06-06 13:00,J17,Joint Committee on Consumer Protection and Professional Licensure,"A-1, 24 Beacon Street, Boston",Completed,23,2555
190,2017-06-06 13:00,J21,"Joint Committee on Environment, Natural Resources and Agriculture","437, 24 Beacon Street, Boston",Completed,34,2642
190,2017-06-06 13:00,J26,Joint Committee on Revenue,"B-1, 24 Beacon Street, Boston",Completed,48,2628
190,2017-06-06 14:00,J31,Joint Committee on Veterans and Federal Affairs,"222, 24 Beacon Street, Boston",Completed,13,2645
190,2017-06-08 13:00,J15,Joint Committee on Election Laws,"A-2, 24 Beacon Street, Boston",Completed,35,2627
190,2017-06-09 10:00,J22,Joint Committee on Public Safety and Homeland Security,"A-1 & A-2, 24 Beacon Street, Boston",Completed,2,2614
190,2017-06-12 10:00,J25,Joint Committee on State Administration and Regulatory Oversight,"A-2, 24 Beacon Street, Boston",Completed,40,2652
190,2017-06-12 15:00,J11,Joint Committee on Financial Services,"Barnstable Town Hall, 367 Main St, Barnstable",Completed,1,2654
190,2017-06-12 18:00,S51,Senate Committee on Global Warming and Climate Change,"Western New England University School of Law, 1215 Wilbraham Road, Springfield",Completed,0,2620
190,2017-06-13 10:00,J14,Joint Committee on Education,"A-1, 24 Beacon Street, Boston",Completed,26,2640
190,2017-06-13 10:00,J18,"Joint Committee on Mental Health, Substance Use and Recovery","A-2, 24 Beacon Street, Boston",Completed,13,2646
190,2017-06-13 10:00,J26,Joint Committee on Revenue,"B-2, 24 Beacon Street, Boston",Completed,46,2629
190,2017-06-13 11:00,J24,Joint Committee on Health Care Financing,"B-1, 24 Beacon Street, Boston",Completed,6,2570
190,2017-06-13 13:00,J11,Joint Committee on Financial Services,"437, 24 Beacon Street, Boston",Completed,24,2650
190,2017-06-13 13:00,J37,"Joint Committee on Telecommunications, Utilities and Energy","A-2, 24 Beacon Street, Boston",Completed,29,2653
190,2017-06-13 13:00,J43,Joint Committee on Labor and Workforce Development,"Gardner Auditorium, 24 Beacon Street, Boston",Completed,3,2615
190,2017-06-13 14:00,J27,Joint Committee on Transportation,"A-1, 24 Beacon Street, Boston",Completed,35,2651
190,2017-06-14 12:00,H32,"House Committee on Bonding, Capital Expenditures and State Assets","B-1, 24 Beacon Street, Boston",Completed,0,2648
190,2017-06-15 10:00,J29,Joint Committee on Higher Education,"A-1, 24 Beacon Street, Boston",Completed,9,2619
